ppg_signal,x,y,z
977606.56,1.1974918823509813,1.8180962407742953,1000.071033797247
977676.75,1.1145764656276547,1.692236462895217,1000.1896889177962
977826.8,1.4256946442324216,1.3636878449194734,1000.3080150570775
977985.1,1.28396248523164,1.4706896296363008,1000.0110673251016
978130.6,1.7832198639770944,1.0312604463656077,1000.0343560880643
978236.0,1.5445811443340585,1.828773793131337,1000.1140524091568
978378.7,1.5377224327515537,1.6938901043412398,1000.8590444242449
978450.56,1.453013699485143,1.4859476635410809,1000.4270089579323
978509.56,1.3501991077412248,1.4845512026264487,1000.2674335942455
978634.6,1.7300407997719152,1.059987584179836,1000.6395707475134
978683.3,1.2353793853927892,1.0736843561757123,1000.2962976140544
978663.8,1.9232501275065244,1.8299853404242512,1000.301112764425
978700.94,1.5565264098766822,1.573559547042231,1000.1062293873855
978690.75,1.1540626589952525,1.6317355706700405,1000.4188281121932
978685.0,1.7425653934034737,1.8089323916483393,1000.264708189201
978665.75,1.8138110733653967,1.1456447923308293,1000.9935605655965
978744.0,1.8089059115990458,1.130145764359675,1000.8709919014211
978786.0,1.9901024875591433,1.5631510093496899,1000.30640893588
978714.6,1.11433375206102,1.9879708307008017,1000.5022888351373
978674.44,1.5780453854433976,1.4723673053113204,1000.7667850531211
978667.4,1.3642826556457532,1.1553563077294497,1000.0207611916044
978669.8,1.9401809874716922,1.469082982284219,1000.5816170458078
978679.75,1.2828083558266656,1.8923877453426257,1000.0560261945363
978644.0,1.4940563469409254,1.7585794603993197,1000.1505776292562
978690.4,1.6736531212284143,1.1322507356658864,1000.4353859773628
978661.8,1.8230517759749072,1.804058854285437,1000.0252361140747
978602.7,1.730393574879592,1.1510959970871344,1000.5935090933633
978599.06,1.7522791927613515,1.2874439705720138,1000.563243472984
978421.1,1.841420181650295,1.9599074162768333,1000.1675930844193
978321.2,1.3623949685480459,1.8576363407955,1000.8037287734929
978181.6,1.3506872260134684,1.2461091452668187,1000.4391781541749
978064.6,1.9486349546034964,1.9155123618756922,1000.4434495347903
977893.75,1.287683849222243,1.2355047422850922,1000.7694741329573
977800.1,1.7393803992825276,1.551438390054094,1000.5499560658744
977702.56,1.8403171009074666,1.6684447100166313,1000.4691160645125
977568.9,1.625337337239671,1.002641562435149,1000.6231511676588
977445.6,1.12491832814298,1.9312947438980872,1000.1114940286434
977339.75,1.098694966247437,1.7594398824790898,1000.9230704338767
977244.94,1.1226819206304812,1.8615272382684793,1000.3361932798059
977104.0,1.7965924957720463,1.0933759693118952,1000.7289104518669
977062.9,1.4696276285942713,1.4134211083965056,1000.5513002441179
977058.3,1.617615745154098,1.3146153253955655,1000.6477892917469
977080.94,1.4486375946188512,1.9841695539791697,1000.8490586662145
977153.25,1.9614697985388108,1.2061809360991327,1000.2823318425488
977136.6,1.0511466921408474,1.7872028840435226,1000.4844367882803
977045.0,1.7090487323271337,1.0295666996970048,1000.712170221932
977045.25,1.0785034577828825,1.9170943733011592,1000.8292138621279
977082.2,1.7473695256293706,1.386727479297711,1000.9824490959654
977034.75,1.5051742747491308,1.302037814232646,1000.6437449034365
977072.6,1.8006491802430504,1.3313812138404373,1000.807060003141
977122.2,1.0989465858686156,1.0553755051402076,1000.0299153672886
977219.2,1.7110158645958853,1.9253268950372262,1000.9371943222556
977273.7,1.1359747144575094,1.7221340766258897,1000.3716728383835
977580.4,1.6424801274167231,1.5895020575243632,1000.4334729126765
977920.2,1.8193569700491912,1.175013929050741,1000.6547073565647
978039.06,1.098076564401706,1.7650364371871894,1000.9630563276033
978023.44,1.4272640993641508,1.884862050363536,1000.727312916483
978042.0,1.3341449733518738,1.9823135081030023,1000.2172737538216
978084.2,1.5899161823761616,1.869898360590402,1000.5802920511074
978166.5,1.8423931357358372,1.8914236615475044,1000.8464732030532
978323.9,1.6761316201530454,1.8059363550988365,1000.7619052705543
978357.6,1.4964590055500366,1.5138246249739415,1000.1400088417417
978340.9,1.4896370674646908,1.7742721176477443,1000.6496376782699
978402.4,1.7926204455811336,1.866519798674705,1000.532499801063
978430.8,1.0898829746964505,1.190068244284687,1000.610420677854
978439.75,1.356388953435312,1.0320165301186814,1000.4110736055051
978482.44,1.364666068324175,1.8189082341682847,1000.8535197913518
978567.1,1.0760075763663006,1.5164960477683431,1000.3987434439846
978662.1,1.0256167883345564,1.4452783576416612,1000.2134393278668
978754.4,1.9531869213844315,1.9791603183280588,1000.8118567608198
978848.6,1.2971757577686227,1.8983032678370888,1000.6697247614521
978943.75,1.1818707688355756,1.4958352815202487,1000.7910073974082
979002.94,1.1324242227904247,1.912136604892444,1000.3478602247264
979131.06,1.1787962002278691,1.2995524369143454,1000.7398429524839
979176.5,1.9633641630408187,1.8548744953932725,1000.7292612979388
979270.5,1.5347145545153813,1.5504291586784489,1000.5385293202019
979379.1,1.6062041278394814,1.8546072351327374,1000.7464958353609
979458.1,1.7549347142890135,1.6501776828112968,1000.3402083976938
979494.2,1.024750155358161,1.7635344501367476,1000.5423138357728
979437.06,1.660959267593494,1.9192734210762872,1000.3939713672738
979459.8,1.025651523058645,1.9769746251336633,1000.2883806883304
979428.94,1.2328813896426727,1.873469383167261,1000.0301068024986
979426.94,1.229265586682184,1.866034608619397,1000.789486938006
979437.56,1.469156948450966,1.45509915348118,1000.2197703241883
979482.75,1.1350562193684797,1.4423665842957085,1000.765353530841
979535.9,1.3802694979439665,1.4399227143526532,1000.7275733810917
979513.44,1.2575569549823342,1.622999566759464,1000.125948575749
979478.9,1.324908002766518,1.2145357082535029,1000.3045892777626
979483.6,1.4963718922724436,1.9362245176955422,1000.1503039543738
979425.4,1.648990801331864,1.0237639564391405,1000.4239717234333
979400.8,1.113858260680932,1.2763103375886642,1000.3589173891794
979343.7,1.8254231795230447,1.152375106177132,1000.0848120617981
979332.56,1.767204323344009,1.053437287805162,1000.9570295860547
979308.9,1.4390690719526646,1.29150223859435,1000.7249424892107
979258.9,1.4038641359136996,1.7082541787408985,1000.0272504486705
979214.5,1.1977654010820797,1.026056776421802,1000.5148687148142
979073.5,1.877735917952854,1.554098506883956,1000.4144296773843
978887.94,1.379825925797584,1.1241501787120103,1000.2597169282694
978728.2,1.271304113957162,1.842319984466764,1000.4095836054314
978552.1,1.3273377163996343,1.4522067460153172,1000.8673657764806
978432.3,1.0790694351080397,1.8237581909576475,1000.2305565253135
978235.4,1.784407930272141,1.2576204701209441,1000.9302767388723
978134.9,1.7259579149123914,1.62987997651053,1000.2978662406647
977954.44,1.8170544884239717,1.6634480444097473,1000.3133465778802
977758.56,1.7031214988948977,1.785836087739927,1000.0085189807494
977661.8,1.6196744510912997,1.140919686119315,1000.224213822112
977574.9,1.8722521604053575,1.3331437403090918,1000.2823786846495
977440.3,1.7488459712595423,1.157345559256409,1000.8728620131346
977343.75,1.3112650682025127,1.1187020462260164,1000.5804763960897
977246.1,1.4200460919444007,1.5716110380663053,1000.0987685211632
977181.25,1.0540991845460592,1.5740119061374411,1000.0287290306828
977105.0,1.216488520563264,1.451217689709969,1000.9733016573205
977099.5,1.9545317681243277,1.1100236069832707,1000.8265389187437
976957.4,1.2555093548749943,1.1937322525687226,1000.0568797343894
976896.75,1.4674753808926626,1.7742934281506106,1000.4678318935569
976868.6,1.6768802942531398,1.9628560605429795,1000.9323979069264
976852.1,1.7271590483445296,1.178817742657286,1000.82424247792
976733.9,1.550358710020666,1.5506103491210275,1000.9257040671497
976727.7,1.5277952752656945,1.7415196562987387,1000.049759771035
976690.25,1.6122391490386372,1.8922073669195074,1000.3378429147353
976685.06,1.9167201822169053,1.3472711235524903,1000.4279484316844
976708.06,1.968627918319953,1.1085900325583489,1000.5937817111131
976789.0,1.8506776468268105,1.6423392910478425,1000.4017454829066
976832.94,1.6004735795993834,1.7161739612417117,1000.138804398683
976894.3,1.7343427448791822,1.9523550288671303,1000.6482612165972
976996.7,1.4098358846861276,1.9280877043004625,1000.1173862023373
977084.6,1.7927589238992951,1.924252917865791,1000.9558496726154
977191.06,1.921663336295727,1.7119711380336988,1000.9394026841209
977266.8,1.4628233101336408,1.333731854029799,1000.6217100736634
977347.6,1.9898915849000287,1.5642887758285955,1000.8986094206003
977359.25,1.1547585736863382,1.2152770860917954,1000.2701960999563
977387.75,1.3275638505037093,1.6174344747042968,1000.6915842313157
977420.1,1.8471054251518397,1.5641032987826908,1000.8274538954232
977370.94,1.3233674913745341,1.9867899456201046,1000.5668456632461
977368.2,1.9299577150417853,1.878418466036245,1000.3660097562876
977474.06,1.4884005787587486,1.0984828042836887,1000.6033176175118
977516.2,1.6292008702146563,1.4884647367301254,1000.8713179217483
977548.5,1.231572585550002,1.3434200431424541,1000.2502540720587
977601.56,1.0594428885621126,1.792806118074879,1000.6697260484109
977727.0,1.0060516819136265,1.645326296146113,1000.4741749024869
977763.56,1.0507202115683647,1.6237747177406525,1000.2499115344453
977850.3,1.2089247454665881,1.7244384563558568,1000.94737687188
977955.9,1.465283322194823,1.7425996650706495,1000.971381126492
978075.2,1.5381577220827705,1.1545860758758335,1000.5215959987373
978229.9,1.1206115727215213,1.4778568073991445,1000.7396003944948
978355.0,1.630621073037665,1.700721320778301,1000.8706748255463
978338.7,1.3616734014805814,1.6563368801847709,1000.7845774086038
978297.4,1.6805499375380233,1.0590620077427615,1000.9822686489988
978280.56,1.5364335318466342,1.3642214718559438,1000.8130013294095
978225.3,1.0382738813627,1.279790652338535,1000.5543451357582
978158.3,1.6828059619523312,1.3158111212523185,1000.7819797788827
978145.44,1.0624288594054667,1.83587091878696,1000.010205375785
978163.4,1.1884020847465804,1.160353335187677,1000.2262070951523
978144.5,1.2549159754658676,1.9279904453135193,1000.3008568477875
978162.94,1.8466176872715057,1.2293238621610132,1000.2809969034785
978197.3,1.007774806162395,1.1791998383555202,1000.2433353306785
978247.75,1.9020736814565784,1.314914519511273,1000.5900745127091
978291.94,1.2930494999921762,1.4216943202790933,1000.0125910316611
978251.56,1.2755908575032457,1.3357216788617459,1000.7122853455635
978213.8,1.6099102688089437,1.9107591270461892,1000.4535236258199
978192.1,1.6683612359411146,1.432321046924566,1000.2692008378968
978259.6,1.88733824019743,1.508243112061935,1000.1462267854405
978264.75,1.3403101509444437,1.468855652149542,1000.6415597183496
978093.1,1.959057405905594,1.1697269128308503,1000.9399095577347
977903.56,1.0874370709975347,1.8204402318824506,1000.3046629873069
977747.75,1.8531571275322503,1.9818787501391786,1000.7966756447822
977585.7,1.7063029208393874,1.013395079481136,1000.9832431083048
977361.5,1.6247924046327724,1.0964833172945117,1000.0559106778848
977235.3,1.9712221527510987,1.1776171085094531,1000.8966857063767
977085.3,1.4009399891966532,1.8365198904350133,1000.3126261684257
976987.25,1.1513290027608905,1.6654622569920599,1000.8098763456203
976825.1,1.4475246115295173,1.0567510831335003,1000.8293517826314
976728.4,1.4481021746077316,1.317461344268513,1000.6454164669742
976680.56,1.8314933167803187,1.0891877744003784,1000.2471753588356
976537.9,1.2963563834380736,1.9771377549545823,1000.1951976774275
976399.75,1.3150072416400695,1.9339637592683365,1000.8000338711098
976282.2,1.9109395626047165,1.088004832148696,1000.7627360832131
976224.9,1.5323985889078076,1.5368352449174476,1000.9756115423365
976127.06,1.130110314106351,1.0142281043950583,1000.5979539127992
976061.5,1.7933522985934847,1.9567930777208207,1000.5800732771401
975854.2,1.4245034131014545,1.4589082060395722,1000.7280129772353
975667.75,1.7717546538151343,1.7687093209081437,1000.8103826804529
975479.44,1.6508962117868002,1.2681694589048103,1000.8532648927094
975366.44,1.0764231332839818,1.2888637994521164,1000.7934355526863
975254.1,1.777312455676785,1.0737530982510084,1000.7161902637262
975159.9,1.6652061738557502,1.6896248463238015,1000.2897822949444
975124.3,1.8861776833673922,1.239885355420495,1000.5708491006563
975079.1,1.020039102864612,1.5710581193098845,1000.161282712627
975011.1,1.1642807054912268,1.855493742500409,1000.9304491689516
975044.0,1.3105723620275338,1.0356827088375393,1000.1469098166309
975095.7,1.6453528081315474,1.0037391600778163,1000.0259161817597
975133.44,1.7936523911057392,1.096386727580181,1000.0719689458524
975209.8,1.727472964811597,1.6358328249051162,1000.2890113510273
975293.56,1.6906361923717417,1.9580661940375137,1000.3329516426348
975314.0,1.7359233095191242,1.5576764242034478,1000.6522700906453
975432.3,1.8001606912835522,1.449863079097356,1000.4617135900016
975536.75,1.2608570392635041,1.8883325296435594,1000.1037645249178
975569.06,1.903782654537581,1.443878287982462,1000.9266407042822
975626.9,1.6144120443213552,1.5637524170806538,1000.6013010637785
975689.6,1.0757636763188965,1.9558557397936873,1000.7513278359501
975762.3,1.8969276128231263,1.3507596293132331,1000.5951460624913
975822.44,1.923094543335116,1.0551676593820252,1000.7901340800815
975941.25,1.0593512026387217,1.1721402044707248,1000.538734308002
976078.56,1.5565998840150455,1.6048811707235586,1000.2720812643853
976167.1,1.0357561136790245,1.3576579504260606,1000.6403378012311
976282.06,1.867032305965224,1.3341317604539742,1000.0941530933181
976407.9,1.504648419869046,1.365215900245393,1000.6467408452041
976548.1,1.861662385968947,1.7211967036589093,1000.1216992868524
976645.44,1.7013807424689866,1.5643851471036008,1000.9978164035069
976755.1,1.3952711771643278,1.1815287070003064,1000.0932479128215
976871.06,1.2874197562448275,1.5965877246237739,1000.915673598809
976968.7,1.8152825108589703,1.7463732772400427,1000.0590852536372
977142.56,1.477221418268959,1.4091818698228045,1000.6536564413502
977162.5,1.6929585492023076,1.7365184489794179,1000.9118783677109
977097.0,1.8664129934762927,1.187687783552878,1000.5469339303919
977099.0,1.0603133421232915,1.2327768492252185,1000.4935196835372
977090.0,1.98366555506697,1.8325338222641503,1000.2470494860981
977070.6,1.6038989906828431,1.365796248211995,1000.364523950233
977054.0,1.2352960654714655,1.0514773919001363,1000.998946603333
977098.44,1.5334428781030405,1.7109715001497467,1000.7217393708594
977129.1,1.530822869107781,1.7923478941358182,1000.5279899490733
977134.44,1.8221154174711784,1.2184826097757013,1000.3589605511587
977117.0,1.555297260067103,1.2779199062163156,1000.9951083618569
977104.56,1.8076422364236624,1.276698297979169,1000.6650295783852
977064.4,1.859557949234203,1.4374804766836176,1000.0264133366286
977078.94,1.0329968434694665,1.5390923773888066,1000.9932743888958
977057.9,1.6761766336192527,1.7477739882590542,1000.2981109364507
977094.3,1.5875960949688368,1.435276409998869,1000.9711927715756
977069.94,1.352972220732254,1.6316753678273939,1000.8919714134711
977040.75,1.3435441144200366,1.236023790375019,1000.6895516489906
977055.3,1.831529703391484,1.9779878133594506,1000.1728408498303
976908.56,1.9919384812267142,1.796223635152883,1000.3583994281638
976734.2,1.5925068116698253,1.1579079088717532,1000.1268424549926
976606.8,1.9469858145525611,1.365895365316176,1000.9612767994095
976483.75,1.9556464266210347,1.9341361048626666,1000.6564874324937
976340.7,1.7334668935936635,1.5921684855222302,1000.167335617186
976239.5,1.4213759649598265,1.3308302659227134,1000.5181221497182
976189.06,1.7152284088862655,1.5801387231616024,1000.5992369507006
976054.8,1.1693531422827634,1.3267790759443403,1000.9460856219923
975927.3,1.2576275872804785,1.8695151505212206,1000.2331995691361
975879.0,1.363410747066018,1.5835380702131507,1000.3757132206266
975744.75,1.3965005632714043,1.450321074543159,1000.1512212288792
975661.6,1.0751437996402373,1.0663532237090925,1000.4235544066403
975573.8,1.9221231486365875,1.5490941077277336,1000.2944418197897
975552.9,1.9267985974183854,1.7348001610052928,1000.8534698209338
975447.44,1.3965556747127743,1.8255599282811366,1000.3741250766307
975364.75,1.9435461076845422,1.6043722073689821,1000.7944380904192
975344.9,1.263537409558137,1.810871539874165,1000.8734720352018
975267.94,1.790549176378395,1.148848681957666,1000.626829864827
975104.06,1.2822368823373766,1.3784389383063727,1000.3422120781808
975111.56,1.9464533331880127,1.9569952826648456,1000.1075840539015
975052.0,1.4545803018125172,1.137138414082374,1000.224035252769
974957.75,1.9720780141982708,1.003395139235461,1000.6156061321338
974926.3,1.0183342587523367,1.4405576973619003,1000.0890325310484
974953.2,1.6371296393026724,1.5604220420054955,1000.7437145473381
974968.3,1.1643331448300955,1.9580806449055568,1000.8570920084728
975005.4,1.101784155638597,1.3166989227945667,1000.8623268526181
975125.8,1.754065707768154,1.3098348202243923,1000.7540445698241
975256.94,1.5336642405580143,1.9347404566215367,1000.2052865030221
975293.94,1.9215780340752957,1.4908611030105459,1000.9591352987907
975407.3,1.1508148275336398,1.847778711058242,1000.935981796829
975507.8,1.0855998406321428,1.4960728154867389,1000.34933085634
975658.7,1.0678984897805726,1.67405016349552,1000.0477702312619
975791.8,1.6720927146675657,1.553089232056899,1000.8385229205655
975950.2,1.9704703945182804,1.287159687835778,1000.4151081546581
975940.0,1.9048996236179767,1.0613133486043367,1000.1530841630951
975992.7,1.7330518377103583,1.1984552383984808,1000.0653328145864
976088.7,1.4754387938862923,1.4596529244105332,1000.5761041604534
976171.94,1.4508156666436753,1.106760462765099,1000.0268225423588
976211.94,1.746372578110227,1.4066232297816612,1000.3733008208941
976340.25,1.2212095033539074,1.6567270465794195,1000.0801000623753
976407.9,1.711560249581506,1.334353543161931,1000.1875181251751
976483.8,1.654573174335936,1.1791635897595545,1000.2314708765412
976523.4,1.6683457153449015,1.4859535745760484,1000.4598283023291
976658.94,1.3682098967838674,1.5461099895309007,1000.2012590123422
976813.44,1.5017686259518181,1.807076952068814,1000.1169374152137
976901.75,1.6243284654333126,1.1797711190735791,1000.8224163932563
976983.8,1.2024865717726834,1.187800466039782,1000.4846956102504
977106.56,1.6167985807371332,1.5718304592000862,1000.3595388852098
977218.56,1.6394839867876996,1.41387211256529,1000.9600423912932
977356.7,1.9454723041224637,1.2091881165337741,1000.1866043556349
977485.8,1.498003115900409,1.868336015251792,1000.1185345697496
977501.94,1.971487967271325,1.9769350694896615,1000.8525340871656
977456.6,1.6941831852513425,1.6670315038703687,1000.9763213497605
977492.2,1.0986943440599373,1.5313020647102837,1000.7078631829704
977462.44,1.7507530698835674,1.6690714900760844,1000.8208532530488
977480.94,1.640648376875457,1.6218150978049002,1000.3400473022047
977467.0,1.4957931802893858,1.8060650820687991,1000.8919652494396
977490.1,1.1147373349322764,1.1307126521773823,1000.2955068031529
977556.06,1.6365017948138965,1.36463375773653,1000.8005548309203
977610.44,1.2736405087238976,1.7020796263345521,1000.2016460041888
977622.0,1.5692577876421538,1.7989935795399077,1000.656067132296
977700.8,1.6379975390873969,1.900471588546874,1000.4404096215711
977768.4,1.9715616026169966,1.0390736158849867,1000.4049726358497
977798.7,1.2011593723884137,1.335438563266547,1000.4680834426101
977879.25,1.1774769179695328,1.9156309582134168,1000.2261835141776
977868.44,1.7935270647093207,1.3957927955745322,1000.8119885007503
977869.8,1.387321132881437,1.2937293846817095,1000.269377854214
977893.06,1.0307704142033942,1.1872952032011315,1000.6532871386422
977913.8,1.0379402791894266,1.1988925593121185,1000.7851994199954
977800.2,1.731298377032045,1.0052552949110642,1000.5228796337084
977619.44,1.462756102991561,1.8913507072645146,1000.1617072798977
977465.8,1.2361449849631132,1.4095193025751476,1000.007738814459
977324.3,1.9658022506060924,1.0686286504001974,1000.1414281062508
977163.0,1.5470104821329729,1.4375092767380753,1000.3326997050497
977030.1,1.984099252752313,1.51435929315614,1000.511564297691
976992.8,1.3847973078542024,1.767859447298483,1000.1246318243873
976930.4,1.1563541166984992,1.6637011008734177,1000.4856927795536
976799.6,1.7025479569078685,1.750690005912643,1000.7255140296681
976655.3,1.0937212449215008,1.9054111148183281,1000.0543828373277
976579.2,1.7085262737120626,1.7834186946157082,1000.7833554823018
976488.75,1.2361833610785533,1.676135590888121,1000.0610464524467
976356.0,1.68974354187203,1.1049594348779799,1000.7001579386515
976260.94,1.0591059287831477,1.902043683786884,1000.6884829211571
976226.2,1.6855402900532717,1.988796730943426,1000.5920299858597
976154.7,1.784717518977053,1.0942158472729058,1000.4646214946754
976040.3,1.9978304957521371,1.7425198199862577,1000.7398168002032
975995.44,1.8361099165097552,1.4156466664157685,1000.7634690634954
975821.3,1.6464562439175023,1.7572190275109558,1000.8220474638503
975620.25,1.6046405760906355,1.4167982126052059,1000.4527255421947
975474.75,1.7196875817538868,1.55358732401777,1000.9794885937337
975358.75,1.3356631168073463,1.616358789894364,1000.1917236789575
975249.56,1.3124437763374968,1.7048059997625356,1000.8597123991658
975207.7,1.0548822118617016,1.0628068458372382,1000.4527055100599
975185.3,1.0880249693896564,1.5746627553226906,1000.7915504040649
975161.25,1.5613562773705314,1.150022150862158,1000.9247119557137
975091.44,1.119603007296177,1.99820716728323,1000.8949512629051
975091.7,1.7947250812031323,1.411467438350695,1000.6961334903513
975147.56,1.1588122551724576,1.0726108654213304,1000.7815934344859
975162.0,1.572806849088988,1.3140499544839734,1000.6031108340005
975176.25,1.177833550236032,1.2211130283182952,1000.7593331167355
975291.25,1.7509173009030767,1.9158901754136206,1000.1025303070413
975386.94,1.0378501685588835,1.120572544114412,1000.9500003518817
975473.4,1.0651975850867408,1.7755780344093715,1000.3068942873396
975577.75,1.0625066601992188,1.7335834905203056,1000.0806311640519
975601.75,1.2115732150864222,1.4568777882747046,1000.9424798384516
975536.9,1.249098308162988,1.9363064374907588,1000.20994834219
975608.94,1.2190470682915144,1.2387563954816259,1000.5749966393566
975720.06,1.7435994531926586,1.4885910877329647,1000.2577153940098
975702.44,1.7889066031242717,1.1936530005670565,1000.451261949655
975748.2,1.301831739552587,1.9976611770262056,1000.1393833766024
975826.1,1.3411813529261112,1.1705271193667606,1000.6457287825821
975901.0,1.1587510478958787,1.149781481467873,1000.2409429191484
975944.5,1.254125066195765,1.6803290446558696,1000.2922348653784
976075.2,1.1670209050801428,1.5410973939635744,1000.3792570233105
976237.3,1.47395598268759,1.0674302365205772,1000.0647214679258
976305.75,1.8833292205866263,1.5416604839684251,1000.1630229802166
976446.0,1.9851419023762145,1.0063374629933644,1000.988508545175
976567.8,1.1328208952980805,1.0816800763075185,1000.8948080172157
976699.75,1.0320445077663254,1.7066021009822112,1000.8957482661934
976818.9,1.573875942076044,1.5849080321995492,1000.5416235507344
976932.0,1.7304986717351085,1.4432831937172694,1000.6393225460616
977104.7,1.4197198434747806,1.6409719344329217,1000.4463560774061
977140.6,1.6880243483190536,1.9890571175049119,1000.7925633982167
977153.75,1.3359136125992936,1.848306084184427,1000.5713924762547
977113.56,1.5060663243305958,1.2157569813703093,1000.7313931835862
977146.7,1.752496528924064,1.990727373878199,1000.1899932490853
977195.1,1.1168848867497547,1.265749557265052,1000.8867176821668
977213.9,1.059564751016312,1.8700752686281474,1000.0445142626495
977311.25,1.3004769069369941,1.6920318622399486,1000.3232577426854
977374.2,1.124320472822923,1.5304679409770703,1000.7388730169657
977401.7,1.3631177713162292,1.017608592294898,1000.6586288020947
977458.44,1.9057869006419212,1.3591777049598979,1000.0711514393768
977560.6,1.9528963858175556,1.8123409139477107,1000.5465814989338
977634.1,1.7097665015213899,1.0558783245260552,1000.929769120687
977709.94,1.7791268964945388,1.6097852909991313,1000.6687649367163
977778.6,1.4657807632016502,1.9846534389506831,1000.0292860654384
977913.94,1.9595471615849511,1.7918708609142338,1000.4926228248597
977994.3,1.2651067225477348,1.6326757253419235,1000.2983721722404
978054.9,1.1041902269528374,1.966646893341774,1000.7277446088648
978098.44,1.7821822322403276,1.6921382892000985,1000.5569133840327
978130.9,1.0336029302044607,1.7529709917158485,1000.9098016911613
977977.75,1.3187748577534852,1.2546202385316536,1000.557098063171
977823.2,1.559118674300254,1.0046781468238837,1000.8422536932844
977713.25,1.2316917267415675,1.9528158585932314,1000.3509132802292
977596.8,1.44785114734086,1.4795784056095347,1000.054244818831
977488.25,1.3864470936247517,1.88136961671019,1000.070036220995
977400.0,1.1264669571022443,1.3284180996673836,1000.9365930474369
977298.25,1.434115640733693,1.8978404135521023,1000.7949211578074
977250.3,1.315192628534372,1.925812364420362,1000.5742730912816
977113.1,1.3179552739167177,1.6020846144874858,1000.5241778681358
977066.44,1.7173394307454917,1.1771764827264852,1000.7179318514109
976981.1,1.300710810087332,1.8317748693314606,1000.0057227364018
976875.0,1.0796622522827581,1.548608929988805,1000.5531262698529
976812.75,1.1765788546237799,1.3441551406171741,1000.7600121341607
976759.7,1.2424763685906473,1.2793006263692195,1000.338675365755
976735.9,1.4480303807503228,1.9815415345434717,1000.4276014460216
976645.7,1.498645837307073,1.0897644368520636,1000.4784040112507
976585.9,1.9918132298582305,1.5315759999336214,1000.6278992943287
976518.0,1.643102140442938,1.624422985907792,1000.043143831844
976354.5,1.7065309693483153,1.5215937258820975,1000.9912128621709
976163.9,1.253062450112326,1.4022461555891041,1000.4600945458387
976099.7,1.53661513309775,1.1869201664932807,1000.8285733867233
975953.1,1.1535165196801553,1.2384188381345351,1000.6175008659899
975807.1,1.1987413102872884,1.5864124569260372,1000.583856857088
975701.6,1.3795194021254724,1.9254775164158775,1000.9264775223986
975673.25,1.2817076254587496,1.4858932555828792,1000.8484439753481
975657.9,1.2582190603125838,1.408041739084434,1000.43271560033
975580.4,1.1107911422074315,1.7341659767613682,1000.238512712878
975637.0,1.0053428083471543,1.4143751326069052,1000.4485352481889
975653.6,1.9095368145332976,1.956403970714784,1000.5135746340346
975690.25,1.7772066242008802,1.4611702743624773,1000.8381612796354
975722.25,1.6642790347091077,1.666470402468091,1000.3793968401361
975793.6,1.8850566887617517,1.3413815746912834,1000.4579255138152
975911.94,1.5703911363497713,1.2991592062524697,1000.9533843396246
975990.8,1.3551904800495982,1.738539146088895,1000.4574919685924
976087.9,1.6623594251412177,1.0806378004115476,1000.847260781596
976147.8,1.619750963247204,1.7933785693756807,1000.0916230892486
976130.94,1.4348565114527099,1.3691563253967582,1000.3300954410022
976137.06,1.7258304632415407,1.3877373107446838,1000.7474003416429
976098.1,1.784632402182883,1.0709062282312654,1000.0290447002373
975998.94,1.9921994453680645,1.6180548491781033,1000.1512363296905
975961.8,1.8414501257618925,1.5566223086561153,1000.5641235775131
975942.4,1.315968902276135,1.9947925536979179,1000.2055938140037
975970.0,1.7460306150170193,1.783156170480865,1000.0615021989134
976047.75,1.2357205323045308,1.0500875716872016,1000.9128541688879
976101.5,1.7766162254398457,1.9210624311454219,1000.7691047455244
976191.56,1.8887741113108856,1.0303163220308522,1000.6342673258031
976247.75,1.2872690456076117,1.8281546418491286,1000.5614241442413
976275.6,1.507881474385653,1.438896138821287,1000.6910520998929
976378.0,1.379081033626312,1.806511190265367,1000.5957214498378
976526.25,1.0451022560215704,1.5836575035060183,1000.4773549996338
976614.9,1.973060610200753,1.5971184956025084,1000.5171692241088
976719.1,1.5005134306205905,1.5446873956555733,1000.3299014492558
976862.06,1.4764300380607955,1.7008291972465615,1000.4080027939099
976836.56,1.2554012187030836,1.8656701685140984,1000.2761298861606
976834.56,1.7246848413767828,1.8641150329798706,1000.7379651167894
976827.94,1.5029788190880922,1.0804897715122195,1000.1978686981456
976823.3,1.8448355216381613,1.521061606833844,1000.9812022408155
976722.9,1.4462420064015697,1.1882968008324823,1000.7422176174791
976744.4,1.2495315878706252,1.3808042848768574,1000.0249836515528
976800.94,1.4924230031321164,1.78679798952974,1000.7229178768737
976857.44,1.0600560253620044,1.4343832899376834,1000.4951435425633
976893.25,1.3286984539235727,1.253972909233196,1000.6772950409836
976968.25,1.7806667560898486,1.5633278454401034,1000.7456795000544
977043.8,1.8742570219858223,1.9190319910770268,1000.6309056925952
977074.7,1.281247504506418,1.680001504666825,1000.0969873787766
977122.0,1.1957650306058072,1.7772176464330376,1000.5767922404907
977241.06,1.2060442589846812,1.6880085475261355,1000.3135038571568
977326.25,1.5515947680982642,1.6086055773156338,1000.3585794102154
977374.1,1.4232845685621887,1.9665091443994347,1000.4523590643496
977498.2,1.8040382385388924,1.163785391094534,1000.2603033256122
977656.7,1.4986412261352164,1.284144584961731,1000.348866114056
977686.0,1.4134847885393915,1.1937618846666969,1000.7835188277836
977560.1,1.5008751331705252,1.78519865693463,1000.2101512607189
